Scenario;Region;Sector;Set;Name;Description;Unit;Type;Sub type;Lim type;Time slice level;Peak time slice
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Murs4Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs4Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols2Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-S_C_CO-;Negative dummy var for UC: Retrofit_Max-S_C_CO;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols2Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-S_C_SA-;Negative dummy var for UC: Retrofit_Max-S_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Toits2Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits2Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Fenetres2Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres2Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs3Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs3Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Toits2Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits2Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs2Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs2Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_FenetresAppa1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_FenetresAppa1976_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-F-R-;Negative dummy var for UC: Retrofit_Max-F-R;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_ToitsAppa1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_ToitsAppa1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres3Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres3Fac1945_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-S_C_SA-;Negative dummy var for UC: Retrofit_Max-S_C_SA;UCU;NRG;dummy;;;
CO2_Target_Cum;RW;-;NRG;UC_CUMCO2-NETS_203050-;Negative dummy var for UC: UC_CUMCO2-NETS_203050;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols2Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-F_C_SA-;Negative dummy var for UC: Retrofit_Max-F_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-S_C_EN-;Negative dummy var for UC: Retrofit_Max-S_C_EN;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-S_C_EN-;Negative dummy var for UC: Retrofit_Max-S_C_EN;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-F_C_EN-;Negative dummy var for UC: Retrofit_Max-F_C_EN;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs4Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs4Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols3Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols3Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols4Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols4Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols4Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols4Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Murs3Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs3Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Murs3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-T_C_BP-;Negative dummy var for UC: Retrofit_Max-T_C_BP;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Toits2Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits2Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Fenetres3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Toits3Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits3Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_ToitsAppa1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_ToitsAppa1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Fenetres4Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres4Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres2Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres2Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Toits3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols2Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1958_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;TRA_CAR_stop_thermique-;Negative dummy var for UC: TRA_CAR_stop_thermique;UCU;NRG;dummy;;;
UC_Emissions_ETS_capture;RW;-;NRG;Link_IND_CO2c_CO2us-;Negative dummy var for UC: Link_IND_CO2c_CO2us;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-T_C_BP-;Negative dummy var for UC: Retrofit_Max-T_C_BP;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-T_C_EN-;Negative dummy var for UC: Retrofit_Max-T_C_EN;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_SolsAppa1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_SolsAppa1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_FenetresAppa1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_FenetresAppa1989_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_WAM_ELC_hyd-;Negative dummy var for UC: UC_WAM_ELC_hyd;UCU;NRG;dummy;;;
CO2_Target_Cum;RW;-;NRG;UC_CUMCO2-NETS_2050-;Negative dummy var for UC: UC_CUMCO2-NETS_2050;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_IND_moderation_bioCHP_lo-;Negative dummy var for UC: UC_IND_moderation_bioCHP_lo;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-M-R-;Negative dummy var for UC: Retrofit_Max-M-R;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_SolsAppa2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_SolsAppa2005_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-T_C_CO-;Negative dummy var for UC: Retrofit_Max-T_C_CO;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-T_C_SA-;Negative dummy var for UC: Retrofit_Max-T_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres2Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres2Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_SolsAppa1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_SolsAppa1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_FenetresAppa1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_FenetresAppa1976_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-S_C_EN-;Negative dummy var for UC: Retrofit_Max-S_C_EN;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;IND_bil2025GMX-;Negative dummy var for UC: IND_bil2025GMX;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;IND_bil2020CPS-;Negative dummy var for UC: IND_bil2020CPS;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Toits4Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits4Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-F_C_BA-;Negative dummy var for UC: Retrofit_Max-F_C_BA;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Toits3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_MursAppa1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_MursAppa1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Toits2Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits2Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Fenetres2Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres2Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-S_C_CS-;Negative dummy var for UC: Retrofit_Max-S_C_CS;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-T_C_BA-;Negative dummy var for UC: Retrofit_Max-T_C_BA;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols3Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols3Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols2Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac2005_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;IND_bil2020ELC-;Negative dummy var for UC: IND_bil2020ELC;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_FenetresAppa1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_FenetresAppa1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols4Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols4Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-T_C_CO-;Negative dummy var for UC: Retrofit_Max-T_C_CO;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres4Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres4Fac1976_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_CPS_USED_COM-;Negative dummy var for UC: UC_CPS_USED_COM;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_WAM_ELC_PV2025-;Negative dummy var for UC: UC_WAM_ELC_PV2025;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-M_C_SA-;Negative dummy var for UC: Retrofit_Max-M_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs2Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs2Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_ToitsAppa1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_ToitsAppa1945_MaxNcap;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-F_C_CO-;Negative dummy var for UC: Retrofit_Max-F_C_CO;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Toits4Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Toits4Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_MursAppa1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_MursAppa1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_MursAppa1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_MursAppa1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-T_C_SA-;Negative dummy var for UC: Retrofit_Max-T_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs4Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs4Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Sols2Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-F_C_EN-;Negative dummy var for UC: Retrofit_Max-F_C_EN;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-M_C_EN-;Negative dummy var for UC: Retrofit_Max-M_C_EN;UCU;NRG;dummy;;;
CO2_Target_Cum;RW;-;NRG;UC_CUMCO2-NETS_2030-;Negative dummy var for UC: UC_CUMCO2-NETS_2030;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols3Fac1976_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols3Fac1976_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols3Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols3Fac1945_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_IND_moderation_cps-;Negative dummy var for UC: UC_IND_moderation_cps;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-F_C_SA-;Negative dummy var for UC: Retrofit_Max-F_C_SA;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_MursAppa2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_MursAppa2005_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_WAM_ELC_WIN2020-;Negative dummy var for UC: UC_WAM_ELC_WIN2020;UCU;NRG;dummy;;;
UC_retrofits_rates_COM;RW;-;NRG;Retrofit_Max-F_C_EN-;Negative dummy var for UC: Retrofit_Max-F_C_EN;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs3Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs3Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Murs2Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs2Fac1989_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Tra_car_fiscalite_elc-;Negative dummy var for UC: Tra_car_fiscalite_elc;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Murs2Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs2Fac1958_MaxNcap;UCU;NRG;dummy;;;
MMR_WAM;RW;-;NRG;UC_switch_COM_cpswood-;Negative dummy var for UC: UC_switch_COM_cpswood;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols2Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Sols2Fac2005_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Sols2Fac2005_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres4Fac1989_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres4Fac1989_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_Rates;RW;-;NRG;UC_Retrofit_Fenetres3Fac1945_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres3Fac1945_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Murs4Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Murs4Fac1958_MaxNcap;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-T_C_CS-;Negative dummy var for UC: Retrofit_Max-T_C_CS;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_C_WEM_BY+1-;Negative dummy var for UC: Retrofit_C_WEM_BY+1;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;Retrofit_Max-F_C_CO-;Negative dummy var for UC: Retrofit_Max-F_C_CO;UCU;NRG;dummy;;;
UC_Retrofit_StratReno;RW;-;NRG;UC_Retrofit_Fenetres2Fac1958_MaxNcap-;Negative dummy var for UC: UC_Retrofit_Fenetres2Fac1958_MaxNcap;UCU;NRG;dummy;;;
WEM_ART_7;RW;-;NRG;Retrofit_Max-S_C_CO-;Negative dummy var for UC: Retrofit_Max-S_C_CO;UCU;NRG;dummy;;;
